Tracker;Status;Priority;Subject;Category;Estimated time;Description;Caratteristica di riferimento;id;assegnatario;tempo impiegato;hash commit;commento
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8EzP Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 411;startOffset: 18;endOffset: 29;endLine: 411";Maintenance (Code Smells);2072;Claudia Stallone;5min;falso positivo;
To-Do;New;Normal;"java:S1116:  ""Remove this empty statement.""";MINOR;2min;"Key: AYiMxi_pXwWVr5mP8EzQ Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 411;startOffset: 51;endOffset: 52;endLine: 411";Maintenance (Code Smells);2073;Claudia Stallone;2min;falso positivo;
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8EzR Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 412;startOffset: 18;endOffset: 29;endLine: 412";Maintenance (Code Smells);2074;Claudia Stallone;5min;falso positivo;
To-Do;New;Normal;"java:S1116:  ""Remove this empty statement.""";MINOR;2min;"Key: AYiMxi_pXwWVr5mP8EzS Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 412;startOffset: 51;endOffset: 52;endLine: 412";Maintenance (Code Smells);2075;Claudia Stallone;2min;falso positivo;
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxi_pXwWVr5mP8EyB Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 414;startOffset: 38;endOffset: 45;endLine: 414";Maintenance (Code Smells);2076;Claudia Stallone;2min;falso positivo;
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8EzT Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 415;startOffset: 19;endOffset: 29;endLine: 415";Maintenance (Code Smells);2077;Claudia Stallone;5min;falso positivo;
To-Do;New;Normal;"java:S112:  ""Define and throw a dedicated exception instead of using a generic one.""";MAJOR;20min;"Key: AYiMxi_pXwWVr5mP8Ex2 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 419;startOffset: 22;endOffset: 38;endLine: 419";Maintenance (Code Smells);2078;Claudia Stallone;20 minuti;b40d23fb12fd09b030a3eb2b9b96c57fd6b58154;
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8EzU Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 423;startOffset: 18;endOffset: 27;endLine: 423";Maintenance (Code Smells);2079;Claudia Stallone;5min;falso positivo;
To-Do;New;Normal;"java:S1116:  ""Remove this empty statement.""";MINOR;2min;"Key: AYiMxi_pXwWVr5mP8EzV Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 423;startOffset: 54;endOffset: 55;endLine: 423";Maintenance (Code Smells);2080;Claudia Stallone;2min;falso positivo;
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8EzW Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 424;startOffset: 18;endOffset: 27;endLine: 424";Maintenance (Code Smells);2081;Claudia Stallone;5min;falso positivo;
To-Do;New;Normal;"java:S1116:  ""Remove this empty statement.""";MINOR;2min;"Key: AYiMxi_pXwWVr5mP8EzX Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 424;startOffset: 54;endOffset: 55;endLine: 424";Maintenance (Code Smells);2082;Claudia Stallone;2min;falso positivo;
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8EzY Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 425;startOffset: 18;endOffset: 27;endLine: 425";Maintenance (Code Smells);2083;Claudia Stallone;5min;falso positivo;
To-Do;New;Normal;"java:S1116:  ""Remove this empty statement.""";MINOR;2min;"Key: AYiMxi_pXwWVr5mP8EzZ Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 425;startOffset: 54;endOffset: 55;endLine: 425";Maintenance (Code Smells);2084;Claudia Stallone;2min;falso positivo;
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8Eza Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 427;startOffset: 18;endOffset: 27;endLine: 427";Maintenance (Code Smells);2085;Claudia Stallone;5min;falso positivo;
To-Do;New;Normal;"java:S1116:  ""Remove this empty statement.""";MINOR;2min;"Key: AYiMxi_pXwWVr5mP8Ezb Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 427;startOffset: 54;endOffset: 55;endLine: 427";Maintenance (Code Smells);2086;Claudia Stallone;2min;falso positivo;
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8Ezc Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 428;startOffset: 18;endOffset: 27;endLine: 428";Maintenance (Code Smells);2087;Claudia Stallone;5min;falso positivo;
To-Do;New;Normal;"java:S1116:  ""Remove this empty statement.""";MINOR;2min;"Key: AYiMxi_pXwWVr5mP8Ezd Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 428;startOffset: 54;endOffset: 55;endLine: 428";Maintenance (Code Smells);2088;Claudia Stallone;2min;falso positivo;
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8Eze Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 429;startOffset: 18;endOffset: 27;endLine: 429";Maintenance (Code Smells);2089;Claudia Stallone;5min;falso positivo;
To-Do;New;Normal;"java:S1116:  ""Remove this empty statement.""";MINOR;2min;"Key: AYiMxi_pXwWVr5mP8Ezf Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 429;startOffset: 54;endOffset: 55;endLine: 429";Maintenance (Code Smells);2090;Claudia Stallone;2min;falso positivo;
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8Ezg Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 431;startOffset: 18;endOffset: 23;endLine: 431";Maintenance (Code Smells);2091;Claudia Stallone;5min;falso positivo;
To-Do;New;Normal;"java:S1116:  ""Remove this empty statement.""";MINOR;2min;"Key: AYiMxi_pXwWVr5mP8Ezh Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 431;startOffset: 58;endOffset: 59;endLine: 431";Maintenance (Code Smells);2092;Claudia Stallone;2min;falso positivo;
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8Ezi Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 432;startOffset: 18;endOffset: 23;endLine: 432";Maintenance (Code Smells);2093;Claudia Stallone;5min;falso positivo;
To-Do;New;Normal;"java:S1116:  ""Remove this empty statement.""";MINOR;2min;"Key: AYiMxi_pXwWVr5mP8Ezj Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 432;startOffset: 58;endOffset: 59;endLine: 432";Maintenance (Code Smells);2094;Claudia Stallone;2min;falso positivo;
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8Ezk Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 433;startOffset: 18;endOffset: 23;endLine: 433";Maintenance (Code Smells);2095;Claudia Stallone;5min;falso positivo;
To-Do;New;Normal;"java:S1116:  ""Remove this empty statement.""";MINOR;2min;"Key: AYiMxi_pXwWVr5mP8Ezl Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 433;startOffset: 58;endOffset: 59;endLine: 433";Maintenance (Code Smells);2096;Claudia Stallone;2min;falso positivo;
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8Ezm Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 435;startOffset: 18;endOffset: 23;endLine: 435";Maintenance (Code Smells);2097;Claudia Stallone;5min;falso positivo;
To-Do;New;Normal;"java:S1116:  ""Remove this empty statement.""";MINOR;2min;"Key: AYiMxi_pXwWVr5mP8Ezn Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 435;startOffset: 58;endOffset: 59;endLine: 435";Maintenance (Code Smells);2098;Claudia Stallone;2min;falso positivo;
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8Ezo Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 436;startOffset: 18;endOffset: 23;endLine: 436";Maintenance (Code Smells);2099;Claudia Stallone;5min;falso positivo;
To-Do;New;Normal;"java:S1116:  ""Remove this empty statement.""";MINOR;2min;"Key: AYiMxi_pXwWVr5mP8Ezp Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 436;startOffset: 58;endOffset: 59;endLine: 436";Maintenance (Code Smells);2100;Claudia Stallone;2min;falso positivo;
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8Ezq Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 437;startOffset: 18;endOffset: 23;endLine: 437";Maintenance (Code Smells);2101;Claudia Stallone;5min;falso positivo;
To-Do;New;Normal;"java:S1116:  ""Remove this empty statement.""";MINOR;2min;"Key: AYiMxi_pXwWVr5mP8Ezr Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 437;startOffset: 58;endOffset: 59;endLine: 437";Maintenance (Code Smells);2102;Claudia Stallone;2min;falso positivo;
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8Ezs Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 439;startOffset: 15;endOffset: 25;endLine: 439";Maintenance (Code Smells);2103;Claudia Stallone;5min;falso positivo;
To-Do;New;Normal;"java:S1116:  ""Remove this empty statement.""";MINOR;2min;"Key: AYiMxi_pXwWVr5mP8Ezt Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 439;startOffset: 63;endOffset: 64;endLine: 439";Maintenance (Code Smells);2104;Claudia Stallone;2min;falso positivo;
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8Ezu Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 440;startOffset: 15;endOffset: 25;endLine: 440";Maintenance (Code Smells);2105;Claudia Stallone;5min;falso positivo;
To-Do;New;Normal;"java:S1116:  ""Remove this empty statement.""";MINOR;2min;"Key: AYiMxi_pXwWVr5mP8Ezv Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 440;startOffset: 63;endOffset: 64;endLine: 440";Maintenance (Code Smells);2106;Claudia Stallone;2min;falso positivo;
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8Ezw Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 441;startOffset: 15;endOffset: 26;endLine: 441";Maintenance (Code Smells);2107;Claudia Stallone;5min;falso positivo;
To-Do;New;Normal;"java:S1116:  ""Remove this empty statement.""";MINOR;2min;"Key: AYiMxi_pXwWVr5mP8Ezx Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 441;startOffset: 64;endOffset: 65;endLine: 441";Maintenance (Code Smells);2108;Claudia Stallone;2min;falso positivo;
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8Ezy Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 443;startOffset: 33;endOffset: 43;endLine: 443";Maintenance (Code Smells);2109;Claudia Stallone;5min;falso positivo;
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxi_pXwWVr5mP8EyC Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 445;startOffset: 39;endOffset: 51;endLine: 445";Maintenance (Code Smells);2110;Claudia Stallone;2min;falso positivo;
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8Ezz Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 447;startOffset: 31;endOffset: 49;endLine: 447";Maintenance (Code Smells);2111;Claudia Stallone;5min;falso positivo;
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8Ez0 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 449;startOffset: 20;endOffset: 32;endLine: 449";Maintenance (Code Smells);2112;Claudia Stallone;5 min;falso positivo;
To-Do;New;Normal;"java:S112:  ""Define and throw a dedicated exception instead of using a generic one.""";MAJOR;20min;"Key: AYiMxi_pXwWVr5mP8Ex3 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 453;startOffset: 22;endOffset: 38;endLine: 453";Maintenance (Code Smells);2113;Claudia Stallone;20 minuti;c594e8b4f73c72bb25781e1a30a92e3bce04bf6d;
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxi_pXwWVr5mP8Ez1 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 457;startOffset: 20;endOffset: 31;endLine: 457";Maintenance (Code Smells);2114;Claudia Stallone;5 min;falso positivo;
To-Do;New;Normal;"java:S1144:  ""Remove this unused private read_simple method.""";MAJOR;5min;"Key: AYiMxi_pXwWVr5mP8Ez3 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 457;startOffset: 20;endOffset: 31;endLine: 457";Maintenance (Code Smells);2115;Claudia Stallone;5 minuti;54ac57082e63b7df007a515dd8744ca74e077bef;
To-Do;New;Normal;"java:S112:  ""Define and throw a dedicated exception instead of using a generic one.""";MAJOR;20min;"Key: AYiMxi_pXwWVr5mP8Ex4 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 461;startOffset: 22;endOffset: 38;endLine: 461";Maintenance (Code Smells);2116;Claudia Stallone;20 minuti;fc0b7c6df8d3c184aa22df325b0e4b00b3c6ec34;
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxi_pXwWVr5mP8EyD Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 466;startOffset: 33;endOffset: 42;endLine: 466";Maintenance (Code Smells);2117;Claudia Stallone;2 in;falso positivo;
To-Do;New;Normal;"java:S1172:  ""Remove this unused method parameter file_name.""";MAJOR;5min;"Key: AYiMxi_pXwWVr5mP8Ez2 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreader.java - startLine: 466;startOffset: 33;endOffset: 42;endLine: 466";Maintenance (Code Smells);2118;Claudia Stallone;5 minuti;6184b5fcb2b1139f1b227527844a63f8b33a31cd;
To-Do;New;Normal;"java:S1135:  ""Complete the task associated to this TODO comment.""";INFO;0min;"Key: AYiMxjElXwWVr5mP8FCR Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderASC.java - startLine: 15;startOffset: 0;endOffset: 34;endLine: 15";Maintenance (Code Smells);2119;Claudia Stallone;0 minutt;falso positivo;
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjElXwWVr5mP8FCM Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderASC.java - startLine: 23;startOffset: 29;endOffset: 36;endLine: 23";Maintenance (Code Smells);2120;Claudia Stallone;;falso positivo;
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjElXwWVr5mP8FCN Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderASC.java - startLine: 33;startOffset: 30;endOffset: 42;endLine: 33";Maintenance (Code Smells);2121;Claudia Stallone;;falso positivo;
To-Do;New;Normal;"java:S1186:  ""Add a nested comment explaining why this method is empty throw an UnsupportedOperationException or complete the implementation.""";CRITICAL;5min;"Key: AYiMxjElXwWVr5mP8FCQ Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderASC.java - startLine: 33;startOffset: 16;endOffset: 21;endLine: 33";Maintenance (Code Smells);2122;Claudia Stallone;5 minutt;736f707becf1d0acc020cb2a3f1fd4fd2f0230f1;
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjElXwWVr5mP8FCO Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderASC.java - startLine: 42;startOffset: 31;endOffset: 40;endLine: 42";Maintenance (Code Smells);2123;Claudia Stallone;;falso positivo;
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjElXwWVr5mP8FCP Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderASC.java - startLine: 42;startOffset: 50;endOffset: 65;endLine: 42";Maintenance (Code Smells);2124;Claudia Stallone;;falsp positivo;
To-Do;New;Normal;"java:S1172:  ""Remove these unused method parameters file_name comma_not_point.""";MAJOR;5min;"Key: AYiMxjElXwWVr5mP8FCS Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderASC.java - startLine: 42;startOffset: 31;endOffset: 40;endLine: 42";Maintenance (Code Smells);2125;Claudia Stallone;5 minuti;a29135538fbbe0bc53e1ec345011178acb1cb383;
To-Do;New;Normal;"java:S1135:  ""Complete the task associated to this TODO comment.""";INFO;0min;"Key: AYiMxjA9XwWVr5mP8E3L Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderASCreoffset.java - startLine: 13;startOffset: 0;endOffset: 34;endLine: 13";Maintenance (Code Smells);2126;Claudia Stallone;0 minutt;falso positivo;
To-Do;New;Normal;"java:S1135:  ""Complete the task associated to this TODO comment.""";INFO;0min;"Key: AYiMxjDSXwWVr5mP8E8H Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderASCrescale.java - startLine: 13;startOffset: 0;endOffset: 34;endLine: 13";Maintenance (Code Smells);2127;Claudia Stallone;0 minutt;falso positivo;
To-Do;New;Normal;"java:S1135:  ""Complete the task associated to this TODO comment.""";INFO;0min;"Key: AYiMxjAxXwWVr5mP8E3J Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderASCrescalereoffset.java - startLine: 13;startOffset: 0;endOffset: 34;endLine: 13";Maintenance (Code Smells);2128;Claudia Stallone;0 minutt;falso positivo;
To-Do;New;Normal;"java:S1135:  ""Complete the task associated to this TODO comment.""";INFO;0min;"Key: AYiMxjFtXwWVr5mP8FQ4 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderBIL.java - startLine: 15;startOffset: 0;endOffset: 34;endLine: 15";Maintenance (Code Smells);2129;Claudia Stallone;0 minutt;falso positivo;
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjFtXwWVr5mP8FQ0 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderBIL.java - startLine: 23;startOffset: 29;endOffset: 36;endLine: 23";Maintenance (Code Smells);2130;Claudia Stallone;;falso positivo;
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjFtXwWVr5mP8FQ1 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderBIL.java - startLine: 33;startOffset: 30;endOffset: 42;endLine: 33";Maintenance (Code Smells);2131;Claudia Stallone;;falso positivo;
To-Do;New;Normal;"java:S1186:  ""Add a nested comment explaining why this method is empty throw an UnsupportedOperationException or complete the implementation.""";CRITICAL;5min;"Key: AYiMxjFtXwWVr5mP8FQ3 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderBIL.java - startLine: 33;startOffset: 16;endOffset: 21;endLine: 33";Maintenance (Code Smells);2132;Claudia Stallone;5 minutt;b06caf88981275b5b655179fbf90b171ed5bf775;
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjFtXwWVr5mP8FQ2 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderBIL.java - startLine: 42;startOffset: 31;endOffset: 40;endLine: 42";Maintenance (Code Smells);2133;Claudia Stallone;;falso positivo;
To-Do;New;Normal;"java:S1172:  ""Remove this unused method parameter file_name.""";MAJOR;5min;"Key: AYiMxjFtXwWVr5mP8FQ5 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderBIL.java - startLine: 42;startOffset: 31;endOffset: 40;endLine: 42";Maintenance (Code Smells);2134;Claudia Stallone;5 minuti;7a57ab290015a257254f7be4070c36c28de365f2;
To-Do;New;Normal;"java:S1135:  ""Complete the task associated to this TODO comment.""";INFO;0min;"Key: AYiMxjClXwWVr5mP8E7j Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderBILreoffset.java - startLine: 13;startOffset: 0;endOffset: 34;endLine: 13";Maintenance (Code Smells);2135;Claudia Stallone;0 minutt;falso positivo;
To-Do;New;Normal;"java:S1135:  ""Complete the task associated to this TODO comment.""";INFO;0min;"Key: AYiMxjBDXwWVr5mP8E3M Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderBILrescale.java - startLine: 13;startOffset: 0;endOffset: 34;endLine: 13";Maintenance (Code Smells);2136;Claudia Stallone;0 minutt;falso positivo;
To-Do;New;Normal;"java:S1135:  ""Complete the task associated to this TODO comment.""";INFO;0min;"Key: AYiMxjBjXwWVr5mP8E4A Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderBILrescalereoffset.java - startLine: 13;startOffset: 0;endOffset: 34;endLine: 13";Maintenance (Code Smells);2137;Claudia Stallone;0 minutt;falso positivo;
To-Do;New;Normal;"java:S1135:  ""Complete the task associated to this TODO comment.""";INFO;0min;"Key: AYiMxjBpXwWVr5mP8E4F Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderBIN.java - startLine: 15;startOffset: 0;endOffset: 34;endLine: 15";Maintenance (Code Smells);2138;Claudia Stallone;0 minutt;falso positivo;
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjBpXwWVr5mP8E4B Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderBIN.java - startLine: 23;startOffset: 29;endOffset: 36;endLine: 23";Maintenance (Code Smells);2139;Claudia Stallone;;falso positivo;
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjBpXwWVr5mP8E4C Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreaderBIN.java - startLine: 33;startOffset: 30;endOffset: 42;endLine: 33";Maintenance (Code Smells);2140;Claudia Stallone;;falso positivo;
